RC,year,URBACRES,AGACRES,INDACRES,RN
13,2086,1407396.99,1247088.449,390087.8604,Utah Not In Basin
13,2087,1408498.535,1247012.135,390101.2383,Utah Not In Basin
13,2088,1409561.363,1246938.986,390113.0515,Utah Not In Basin
13,2089,1410585.695,1246868.855,390123.5147,Utah Not In Basin
13,2090,1411571.755,1246801.593,390132.8426,Utah Not In Basin
13,2091,1412519.762,1246737.052,390141.2497,Utah Not In Basin
13,2092,1413429.939,1246675.083,390148.9507,Utah Not In Basin
13,2093,1414302.507,1246615.539,390156.1604,Utah Not In Basin
13,2094,1415137.688,1246558.271,390163.0933,Utah Not In Basin
13,2095,1415935.702,1246503.129,390169.9641,Utah Not In Basin
13,2096,1416696.773,1246449.967,390176.9876,Utah Not In Basin
13,2097,1417421.12,1246398.634,390184.3782,Utah Not In Basin
13,2098,1418108.966,1246348.983,390192.3508,Utah Not In Basin
13,2099,1418760.532,1246300.865,390201.12,Utah Not In Basin
13,2100,1419376.04,1246254.13,390210.9004,Utah Not In Basin
14,2010,29126.26526,5551948,1667.27453,Wyoming Southwest
14,2011,29308.97436,5551948,1677.33293,Wyoming Southwest
14,2012,29485.00169,5551359.125,1686.979212,Wyoming Southwest
14,2013,29654.62043,5550794.299,1696.230255,Wyoming Southwest
14,2014,29818.10373,5550253.525,1705.102939,Wyoming Southwest
14,2015,29975.72478,5549736.808,1713.614145,Wyoming Southwest
14,2016,30127.75674,5549244.153,1721.780752,Wyoming Southwest
14,2017,30274.47279,5548775.561,1729.61964,Wyoming Southwest
14,2018,30416.1461,5548331.038,1737.14769,Wyoming Southwest
14,2019,30553.04983,5547910.585,1744.38178,Wyoming Southwest
14,2020,30685.45717,5547514.206,1751.338792,Wyoming Southwest
14,2021,30813.64127,5547141.904,1758.035605,Wyoming Southwest
14,2022,30937.87532,5546793.682,1764.489099,Wyoming Southwest
14,2023,31058.43249,5546469.542,1770.716154,Wyoming Southwest
14,2024,31175.58594,5546169.486,1776.73365,Wyoming Southwest
14,2025,31289.60884,5545893.516,1782.558467,Wyoming Southwest
14,2026,31400.77438,5545641.636,1788.207484,Wyoming Southwest
14,2027,31509.35572,5545413.846,1793.697583,Wyoming Southwest
14,2028,31615.62602,5545210.149,1799.045642,Wyoming Southwest
14,2029,31719.85847,5545030.547,1804.268543,Wyoming Southwest
14,2030,31822.32623,5544875.041,1809.383164,Wyoming Southwest
14,2031,31923.16341,5544731.504,1814.399513,Wyoming Southwest
14,2032,32021.94784,5544551.421,1819.300109,Wyoming Southwest
14,2033,32118.11826,5544322.661,1824.060598,Wyoming Southwest
14,2034,32211.11345,5544045.221,1828.656626,Wyoming Southwest
14,2035,32300.37215,5543719.099,1833.063839,Wyoming Southwest
14,2036,32385.33313,5543344.292,1837.257883,Wyoming Southwest
14,2037,32465.43514,5542920.8,1841.214405,Wyoming Southwest
14,2038,32540.11695,5542448.619,1844.90905,Wyoming Southwest
14,2039,32608.81731,5541927.75,1848.317464,Wyoming Southwest
14,2040,32670.97498,5541358.192,1851.415295,Wyoming Southwest
14,2041,32726.28475,5540762.181,1854.189663,Wyoming Southwest
14,2042,32775.46564,5540228.66,1856.673602,Wyoming Southwest
14,2043,32819.49265,5539779.871,1858.911619,Wyoming Southwest
14,2044,32859.34084,5539415.816,1860.948221,Wyoming Southwest
14,2045,32895.98522,5539136.498,1862.827918,Wyoming Southwest
14,2046,32930.40085,5538941.92,1864.595217,Wyoming Southwest
14,2047,32963.56274,5538832.083,1866.294626,Wyoming Southwest
14,2048,32996.44594,5538806.989,1867.970653,Wyoming Southwest
14,2049,33030.02548,5538866.64,1869.667807,Wyoming Southwest
14,2050,33065.27639,5539011.039,1871.430595,Wyoming Southwest
14,2051,33103.01315,5539226.257,1873.296515,Wyoming Southwest
14,2052,33143.40798,5539456.581,1875.275018,Wyoming Southwest
14,2053,33186.47255,5539688.082,1877.368545,Wyoming Southwest
14,2054,33232.21853,5539920.76,1879.579538,Wyoming Southwest
14,2055,33280.65759,5540154.617,1881.910437,Wyoming Southwest
14,2056,33331.80139,5540389.651,1884.363683,Wyoming Southwest
14,2057,33385.6616,5540625.865,1886.941717,Wyoming Southwest
14,2058,33442.24989,5540863.257,1889.64698,Wyoming Southwest
14,2059,33501.57793,5541101.828,1892.481912,Wyoming Southwest
14,2060,33563.65738,5541341.579,1895.448956,Wyoming Southwest
14,2061,33628.39773,5541573.563,1898.545101,Wyoming Southwest
14,2062,33695.29979,5541761.993,1901.745545,Wyoming Southwest
14,2063,33763.76216,5541897.92,1905.020034,Wyoming Southwest
14,2064,33833.18346,5541981.343,1908.338314,Wyoming Southwest
14,2065,33902.96231,5542012.259,1911.670133,Wyoming Southwest
14,2066,33972.49734,5541990.665,1914.985236,Wyoming Southwest
14,2067,34041.18715,5541916.56,1918.253372,Wyoming Southwest
14,2068,34108.43036,5541789.941,1921.444286,Wyoming Southwest
14,2069,34173.6256,5541610.806,1924.527725,Wyoming Southwest
14,2070,34236.17147,5541379.153,1927.473436,Wyoming Southwest
14,2071,34295.59153,5541105.931,1930.257957,Wyoming Southwest
14,2072,34351.90898,5540834.939,1932.884985,Wyoming Southwest
14,2073,34405.27198,5540577.13,1935.365011,Wyoming Southwest
14,2074,34455.82868,5540332.503,1937.708525,Wyoming Southwest
14,2075,34503.72721,5540101.059,1939.926016,Wyoming Southwest
14,2076,34549.11573,5539882.799,1942.027974,Wyoming Southwest
14,2077,34592.14238,5539677.724,1944.024889,Wyoming Southwest
14,2078,34632.95531,5539485.834,1945.927249,Wyoming Southwest
14,2079,34671.70265,5539307.13,1947.745545,Wyoming Southwest
14,2080,34708.53256,5539141.612,1949.490267,Wyoming Southwest
14,2081,34743.57997,5538988.04,1951.170206,Wyoming Southwest
14,2082,34776.92694,5538841.456,1952.787364,Wyoming Southwest
14,2083,34808.64231,5538700.619,1954.342044,Wyoming Southwest
14,2084,34838.79493,5538565.529,1955.834552,Wyoming Southwest
14,2085,34867.45365,5538436.186,1957.26519,Wyoming Southwest
14,2086,34894.68731,5538312.592,1958.634263,Wyoming Southwest
14,2087,34920.56476,5538194.745,1959.942074,Wyoming Southwest
14,2088,34945.15484,5538082.647,1961.188927,Wyoming Southwest
14,2089,34968.52641,5537976.297,1962.375127,Wyoming Southwest
14,2090,34990.7483,5537875.695,1963.500977,Wyoming Southwest
14,2091,35011.88937,5537780.842,1964.566781,Wyoming Southwest
14,2092,35032.01846,5537691.738,1965.572843,Wyoming Southwest
14,2093,35051.20441,5537608.382,1966.519467,Wyoming Southwest
14,2094,35069.51608,5537530.775,1967.406957,Wyoming Southwest
14,2095,35087.0223,5537458.918,1968.235617,Wyoming Southwest
14,2096,35103.79193,5537392.809,1969.00575,Wyoming Southwest
14,2097,35119.89381,5537332.45,1969.717661,Wyoming Southwest
14,2098,35135.39679,5537277.84,1970.371653,Wyoming Southwest
14,2099,35150.36971,5537228.979,1970.968031,Wyoming Southwest
14,2100,35164.88142,5537185.868,1971.507097,Wyoming Southwest
15,2010,72868.06917,2811536.004,992.7320408,Wyoming In Basin
15,2011,72921.38524,2811536.004,994.0712716,Wyoming In Basin
15,2012,72974.87705,2811543.388,995.4298502,Wyoming In Basin
15,2013,73028.52869,2811550.059,996.8056326,Wyoming In Basin
15,2014,73082.32426,2811556.018,998.1964746,Wyoming In Basin
15,2015,73136.24784,2811561.265,999.6002321,Wyoming In Basin
15,2016,73190.28352,2811565.799,1001.014761,Wyoming In Basin
15,2017,73244.4154,2811569.621,1002.437917,Wyoming In Basin
15,2018,73298.62757,2811572.729,1003.867557,Wyoming In Basin
15,2019,73352.90412,2811575.125,1005.301535,Wyoming In Basin
15,2020,73407.22914,2811576.807,1006.737708,Wyoming In Basin
15,2021,73461.58672,2811577.777,1008.173932,Wyoming In Basin
15,2022,73515.96095,2811578.033,1009.608063,Wyoming In Basin
15,2023,73570.33593,2811577.575,1011.037956,Wyoming In Basin
15,2024,73624.69574,2811576.405,1012.461468,Wyoming In Basin
15,2025,73679.02448,2811574.52,1013.876454,Wyoming In Basin
15,2026,73733.30623,2811571.922,1015.280771,Wyoming In Basin
15,2027,73787.52509,2811568.609,1016.672273,Wyoming In Basin
15,2028,73841.66516,2811564.583,1018.048818,Wyoming In Basin
15,2029,73895.71051,2811559.842,1019.40826,Wyoming In Basin
15,2030,73949.64524,2811554.388,1020.748456,Wyoming In Basin
15,2031,74003.43207,2811547.283,1022.067399,Wyoming In Basin
15,2032,74056.94823,2811534.785,1023.363633,Wyoming In Basin
15,2033,74110.04956,2811515.958,1024.635838,Wyoming In Basin
15,2034,74162.59192,2811490.799,1025.882696,Wyoming In Basin
15,2035,74214.43115,2811459.31,1027.102886,Wyoming In Basin
15,2036,74265.42311,2811421.487,1028.295091,Wyoming In Basin
15,2037,74315.42365,2811377.331,1029.457991,Wyoming In Basin
15,2038,74364.28861,2811326.84,1030.590266,Wyoming In Basin
15,2039,74411.87386,2811270.015,1031.690599,Wyoming In Basin
15,2040,74458.03524,2811206.853,1032.757669,Wyoming In Basin
15,2041,74502.69733,2811140.404,1033.791614,Wyoming In Basin
15,2042,74546.05966,2811082.865,1034.798398,Wyoming In Basin
15,2043,74588.39049,2811037.287,1035.785442,Wyoming In Basin
15,2044,74629.95807,2811003.671,1036.760166,Wyoming In Basin
15,2045,74671.03065,2810982.019,1037.729991,Wyoming In Basin
15,2046,74711.8765,2810972.333,1038.702337,Wyoming In Basin
15,2047,74752.76387,2810974.614,1039.684625,Wyoming In Basin
15,2048,74793.96102,2810988.864,1040.684276,Wyoming In Basin
15,2049,74835.7362,2811015.084,1041.708709,Wyoming In Basin
15,2050,74878.35768,2811053.275,1042.765346,Wyoming In Basin
15,2051,74922.04229,2811101.123,1043.859646,Wyoming In Basin
15,2052,74966.80125,2811149.359,1044.989225,Wyoming In Basin
15,2053,75012.59437,2811195.665,1046.14974,Wyoming In Basin
15,2054,75059.38145,2811240.041,1047.336844,Wyoming In Basin
15,2055,75107.1223,2811282.488,1048.546193,Wyoming In Basin
15,2056,75155.77672,2811323.004,1049.773444,Wyoming In Basin
15,2057,75205.30451,2811361.59,1051.01425,Wyoming In Basin
15,2058,75255.66548,2811398.246,1052.264268,Wyoming In Basin
15,2059,75306.81943,2811432.971,1053.519152,Wyoming In Basin
15,2060,75358.72618,2811465.765,1054.774558,Wyoming In Basin
15,2061,75411.32429,2811495.724,1056.026524,Wyoming In Basin
15,2062,75464.46748,2811519.228,1057.272617,Wyoming In Basin
15,2063,75517.98822,2811535.372,1058.510784,Wyoming In Basin
15,2064,75571.71899,2811544.156,1059.738975,Wyoming In Basin
15,2065,75625.49227,2811545.577,1060.95514,Wyoming In Basin
15,2066,75679.14054,2811539.635,1062.157227,Wyoming In Basin
15,2067,75732.49627,2811526.328,1063.343184,Wyoming In Basin
15,2068,75785.39195,2811505.655,1064.510961,Wyoming In Basin
15,2069,75837.66006,2811477.615,1065.658507,Wyoming In Basin
15,2070,75889.13306,2811442.208,1066.783771,Wyoming In Basin
15,2071,75939.67367,2811400.761,1067.885133,Wyoming In Basin
15,2072,75989.2654,2811358.6,1068.962701,Wyoming In Basin
15,2073,76037.922,2811317.054,1070.017016,Wyoming In Basin
15,2074,76085.65722,2811276.123,1071.048616,Wyoming In Basin
15,2075,76132.4848,2811235.809,1072.058042,Wyoming In Basin
15,2076,76178.4185,2811196.111,1073.045834,Wyoming In Basin
15,2077,76223.47205,2811157.029,1074.01253,Wyoming In Basin
15,2078,76267.6592,2811118.564,1074.958672,Wyoming In Basin
15,2079,76310.9937,2811080.716,1075.884798,Wyoming In Basin
15,2080,76353.48928,2811043.484,1076.791448,Wyoming In Basin
15,2081,76395.15616,2811006.71,1077.679055,Wyoming In Basin
15,2082,76435.99032,2810969.759,1078.547618,Wyoming In Basin
15,2083,76475.98421,2810932.471,1079.397029,Wyoming In Basin
15,2084,76515.13027,2810894.848,1080.22718,Wyoming In Basin
15,2085,76553.42097,2810856.887,1081.037964,Wyoming In Basin
15,2086,76590.84874,2810818.591,1081.829272,Wyoming In Basin
15,2087,76627.40602,2810779.959,1082.600997,Wyoming In Basin
15,2088,76663.08528,2810740.99,1083.35303,Wyoming In Basin
15,2089,76697.87895,2810701.685,1084.085263,Wyoming In Basin
15,2090,76731.77948,2810662.044,1084.79759,Wyoming In Basin
15,2091,76764.77932,2810622.068,1085.489901,Wyoming In Basin
15,2092,76796.87091,2810581.755,1086.162088,Wyoming In Basin
15,2093,76828.04671,2810541.106,1086.814045,Wyoming In Basin
15,2094,76858.29916,2810500.122,1087.445662,Wyoming In Basin
15,2095,76887.62071,2810458.801,1088.056832,Wyoming In Basin
15,2096,76916.00381,2810417.145,1088.647447,Wyoming In Basin
15,2097,76943.44089,2810375.153,1089.217398,Wyoming In Basin
15,2098,76969.92442,2810332.826,1089.766579,Wyoming In Basin
15,2099,76995.44683,2810290.163,1090.294881,Wyoming In Basin
15,2100,77020.00058,2810247.164,1090.802196,Wyoming In Basin
16,2010,420774.0166,5152886.307,72228.06045,Wyoming Not In Basin
16,2011,431807.6559,5152883.913,72396.63064,Wyoming Not In Basin
16,2012,442833.5528,5153615.723,72567.46959,Wyoming Not In Basin
16,2013,453840.0139,5154296.275,72740.40526,Wyoming Not In Basin
16,2014,464815.3455,5154925.323,72915.26559,Wyoming Not In Basin
16,2015,475747.854,5155502.616,73091.87855,Wyoming Not In Basin
16,2016,486625.8457,5156027.897,73270.0721,Wyoming Not In Basin
16,2017,497437.6271,5156500.903,73449.67418,Wyoming Not In Basin
16,2018,508171.5046,5156921.37,73630.51277,Wyoming Not In Basin
16,2019,518815.7845,5157289.029,73812.4158,Wyoming Not In Basin
16,2020,529358.7732,5157603.61,73995.21125,Wyoming Not In Basin
16,2021,539788.7772,5157864.841,74178.72707,Wyoming Not In Basin
16,2022,550094.1027,5158072.451,74362.79121,Wyoming Not In Basin
16,2023,560263.0563,5158226.17,74547.23164,Wyoming Not In Basin
16,2024,570283.9442,5158325.729,74731.8763,Wyoming Not In Basin
16,2025,580145.0729,5158370.862,74916.55316,Wyoming Not In Basin
16,2026,589834.7487,5158361.307,75101.09018,Wyoming Not In Basin
16,2027,599341.2781,5158296.807,75285.3153,Wyoming Not In Basin
16,2028,608652.9674,5158177.112,75469.05649,Wyoming Not In Basin
16,2029,617758.123,5158001.976,75652.14171,Wyoming Not In Basin
16,2030,626645.0513,5157771.164,75834.3989,Wyoming Not In Basin
16,2031,635304.0561,5157481.035,76015.64797,Wyoming Not In Basin
16,2032,643733.4308,5157117.837,76195.67649,Wyoming Not In Basin
16,2033,651933.4662,5156678.425,76374.26401,Wyoming Not In Basin
16,2034,659904.4529,5156163.146,76551.19004,Wyoming Not In Basin
16,2035,667646.6819,5155572.346,76726.23412,Wyoming Not In Basin
16,2036,675160.4439,5154906.365,76899.17576,Wyoming Not In Basin
16,2037,682446.0296,5154165.545,77069.7945,Wyoming Not In Basin
16,2038,689503.7299,5153350.225,77237.86986,Wyoming Not In Basin
16,2039,696333.8355,5152460.749,77403.18137,Wyoming Not In Basin
16,2040,702936.6372,5151497.459,77565.50855,Wyoming Not In Basin
16,2041,709316.6874,5150513.637,77724.72526,Wyoming Not In Basin
16,2042,715495.5846,5149721.274,77881.08263,Wyoming Not In Basin
16,2043,721499.1888,5149173.059,78034.92613,Wyoming Not In Basin
16,2044,727353.3601,5148868.613,78186.60123,Wyoming Not In Basin
16,2045,733083.9586,5148807.551,78336.45339,Wyoming Not In Basin
16,2046,738716.8443,5148989.487,78484.82808,Wyoming Not In Basin
16,2047,744277.8774,5149414.033,78632.07077,Wyoming Not In Basin
16,2048,749792.9179,5150080.806,78778.52691,Wyoming Not In Basin
16,2049,755287.8259,5150989.424,78924.54199,Wyoming Not In Basin
16,2050,760788.4615,5152139.513,79070.46145,Wyoming Not In Basin
16,2051,766315.1725,5153483.108,79216.56978,Wyoming Not In Basin
16,2052,771866.2585,5154829.509,79362.90746,Wyoming Not In Basin
16,2053,777434.5067,5156131.088,79509.45401,Wyoming Not In Basin
16,2054,783012.7043,5157387.89,79656.18892,Wyoming Not In Basin
16,2055,788593.6387,5158599.955,79803.0917,Wyoming Not In Basin
16,2056,794170.0971,5159767.322,79950.14184,Wyoming Not In Basin
16,2057,799734.8668,5160890.024,80097.31885,Wyoming Not In Basin
16,2058,805280.7351,5161968.094,80244.60224,Wyoming Not In Basin
16,2059,810800.4893,5163001.561,80391.9715,Wyoming Not In Basin
16,2060,816286.9166,5163990.45,80539.40614,Wyoming Not In Basin
16,2061,821732.6144,5164913.246,80686.84316,Wyoming Not In Basin
16,2062,827129.4203,5165683.9,80834.0496,Wyoming Not In Basin
16,2063,832468.9817,5166281.428,80980.74999,Wyoming Not In Basin
16,2064,837742.9464,5166706.495,81126.66889,Wyoming Not In Basin
16,2065,842942.962,5166959.764,81271.53082,Wyoming Not In Basin
16,2066,848060.6759,5167041.894,81415.06034,Wyoming Not In Basin
16,2067,853087.7359,5166953.546,81556.98197,Wyoming Not In Basin
16,2068,858015.7895,5166695.376,81697.02026,Wyoming Not In Basin
16,2069,862836.4844,5166268.045,81834.89974,Wyoming Not In Basin
16,2070,867541.4681,5165672.211,81970.34497,Wyoming Not In Basin
16,2071,872124.4249,5164938.646,82103.1293,Wyoming Not In Basin
16,2072,876587.1859,5164188.255,82233.22142,Wyoming Not In Basin
16,2073,880933.6188,5163450.788,82360.63882,Wyoming Not In Basin
16,2074,885167.5914,5162725.669,82485.39901,Wyoming Not In Basin
16,2075,889292.9715,5162012.324,82607.51951,Wyoming Not In Basin
16,2076,893313.6267,5161310.179,82727.0178,Wyoming Not In Basin
16,2077,897233.4249,5160618.658,82843.9114,Wyoming Not In Basin
16,2078,901056.2337,5159937.185,82958.21782,Wyoming Not In Basin
16,2079,904785.921,5159265.184,83069.95455,Wyoming Not In Basin
16,2080,908426.3545,5158602.078,83179.1391,Wyoming Not In Basin
16,2081,911981.0254,5157947.376,83285.79228,Wyoming Not In Basin
16,2082,915451.9194,5157300.97,83389.94811,Wyoming Not In Basin
16,2083,918840.6454,5156663.044,83491.64393,Wyoming Not In Basin
16,2084,922148.8127,5156033.835,83590.91706,Wyoming Not In Basin
16,2085,925378.0303,5155413.577,83687.80483,Wyoming Not In Basin
16,2086,928529.9073,5154802.505,83782.34456,Wyoming Not In Basin
16,2087,931606.0527,5154200.853,83874.5736,Wyoming Not In Basin
16,2088,934608.0757,5153608.856,83964.52926,Wyoming Not In Basin
16,2089,937537.5854,5153026.749,84052.24888,Wyoming Not In Basin
16,2090,940396.1908,5152454.765,84137.76978,Wyoming Not In Basin
16,2091,943185.5011,5151893.139,84221.1293,Wyoming Not In Basin
16,2092,945907.1254,5151342.104,84302.36475,Wyoming Not In Basin
16,2093,948562.6726,5150801.894,84381.51348,Wyoming Not In Basin
16,2094,951153.752,5150272.742,84458.6128,Wyoming Not In Basin
16,2095,953681.9726,5149754.883,84533.70005,Wyoming Not In Basin
16,2096,956148.9435,5149248.55,84606.81256,Wyoming Not In Basin
16,2097,958556.2738,5148753.976,84677.98765,Wyoming Not In Basin
16,2098,960905.5726,5148271.395,84747.26265,Wyoming Not In Basin
16,2099,963198.449,5147801.041,84814.6749,Wyoming Not In Basin
16,2100,965436.512,5147343.146,84880.26171,Wyoming Not In Basin
17,2010,1574995.026,1652601.05,303931.2056,Colorado Front Range
17,2011,1581851.149,1651435.861,304088.6622,Colorado Front Range
17,2012,1588618.293,1650321.486,304258.1888,Colorado Front Range
17,2013,1595297.024,1649198.024,304438.7265,Colorado Front Range
17,2014,1601887.912,1648066.955,304629.2162,Colorado Front Range
17,2015,1608391.524,1646929.757,304828.5989,Colorado Front Range
17,2016,1614808.427,1645787.907,305035.8158,Colorado Front Range
17,2017,1621139.191,1644642.885,305249.8077,Colorado Front Range
17,2018,1627384.381,1643496.168,305469.5158,Colorado Front Range
17,2019,1633544.567,1642349.234,305693.8811,Colorado Front Range
17,2020,1639620.317,1641203.563,305921.8446,Colorado Front Range
17,2021,1645612.197,1640060.633,306152.3473,Colorado Front Range
17,2022,1651520.776,1638921.924,306384.3302,Colorado Front Range
17,2023,1657346.622,1637788.916,306616.7344,Colorado Front Range
17,2024,1663090.303,1636663.09,306848.5008,Colorado Front Range
17,2025,1668752.387,1635545.929,307078.5706,Colorado Front Range
17,2026,1674333.44,1634438.915,307305.8847,Colorado Front Range
17,2027,1679834.032,1633343.531,307529.3842,Colorado Front Range
17,2028,1685254.73,1632261.264,307748.0101,Colorado Front Range
17,2029,1690596.102,1631193.601,307960.7034,Colorado Front Range
17,2030,1695858.716,1630142.028,308166.4051,Colorado Front Range
17,2031,1701042.105,1629109.445,308364.2585,Colorado Front Range
17,2032,1706141.662,1628102.697,308554.2155,Colorado Front Range
17,2033,1711151.745,1627123.261,308736.4304,Colorado Front Range
17,2034,1716066.714,1626170.92,308911.0573,Colorado Front Range
17,2035,1720880.927,1625245.455,309078.2505,Colorado Front Range
17,2036,1725588.742,1624346.647,309238.1642,Colorado Front Range
17,2037,1730184.518,1623474.277,309390.9525,Colorado Front Range
17,2038,1734662.613,1622628.125,309536.7696,Colorado Front Range
17,2039,1739017.386,1621807.972,309675.7698,Colorado Front Range
17,2040,1743243.196,1621013.599,309808.1073,Colorado Front Range
17,2041,1747338.074,1620248.329,309934.0063,Colorado Front Range
17,2042,1751314.744,1619525.601,310053.9715,Colorado Front Range
17,2043,1755189.601,1618846.152,310168.5779,Colorado Front Range
17,2044,1758979.042,1618206.661,310278.4001,Colorado Front Range
17,2045,1762699.463,1617603.801,310384.0131,Colorado Front Range
17,2046,1766367.261,1617034.248,310485.9916,Colorado Front Range
17,2047,1769998.832,1616494.675,310584.9106,Colorado Front Range
17,2048,1773610.572,1615981.754,310681.3447,Colorado Front Range
17,2049,1777218.877,1615492.159,310775.8688,Colorado Front Range
17,2050,1780840.145,1615022.566,310869.0578,Colorado Front Range
17,2051,1784487.064,1614565.234,310961.4564,Colorado Front Range
17,2052,1788157.5,1614099.829,311053.4892,Colorado Front Range
17,2053,1791845.612,1613621.87,311145.5505,Colorado Front Range
17,2054,1795545.559,1613131.942,311238.035,Colorado Front Range
17,2055,1799251.499,1612630.634,311331.3369,Colorado Front Range
17,2056,1802957.591,1612118.531,311425.8509,Colorado Front Range
17,2057,1806657.994,1611596.218,311521.9713,Colorado Front Range
17,2058,1810346.867,1611064.283,311620.0926,Colorado Front Range
17,2059,1814018.369,1610523.312,311720.6093,Colorado Front Range
17,2060,1817666.659,1609973.893,311823.9159,Colorado Front Range
17,2061,1821285.347,1609416.681,311930.0563,Colorado Front Range
17,2062,1824865.854,1608852.905,312037.6725,Colorado Front Range
17,2063,1828399.055,1608285.089,312145.0562,Colorado Front Range
17,2064,1831875.821,1607716.06,312250.4988,Colorado Front Range
17,2065,1835287.027,1607148.642,312352.292,Colorado Front Range
17,2066,1838623.545,1606585.663,312448.7272,Colorado Front Range
17,2067,1841876.248,1606029.946,312538.096,Colorado Front Range
17,2068,1845036.011,1605484.316,312618.6899,Colorado Front Range
17,2069,1848093.705,1604951.599,312688.8006,Colorado Front Range
17,2070,1851040.205,1604434.618,312746.7195,Colorado Front Range
17,2071,1853868.408,1603938.924,312791.3637,Colorado Front Range
17,2072,1856579.312,1603477.479,312824.1518,Colorado Front Range
17,2073,1859175.939,1603052.025,312847.1281,Colorado Front Range
17,2074,1861661.309,1602660.816,312862.3366,Colorado Front Range
17,2075,1864038.447,1602302.107,312871.8217,Colorado Front Range
17,2076,1866310.373,1601974.153,312877.6275,Colorado Front Range
17,2077,1868480.111,1601675.21,312881.7981,Colorado Front Range
17,2078,1870550.681,1601403.533,312886.3778,Colorado Front Range
17,2079,1872525.105,1601157.38,312893.4106,Colorado Front Range
17,2080,1874406.407,1600935.008,312904.9408,Colorado Front Range
17,2081,1876197.237,1600732.259,312922.5605,Colorado Front Range
17,2082,1877898.761,1600538.04,312946.0536,Colorado Front Range
17,2083,1879511.776,1600349.773,312974.752,Colorado Front Range
17,2084,1881037.077,1600167.615,313007.9874,Colorado Front Range
17,2085,1882475.461,1599991.719,313045.0917,Colorado Front Range
17,2086,1883827.723,1599822.24,313085.3968,Colorado Front Range
17,2087,1885094.659,1599659.333,313128.2344,Colorado Front Range
17,2088,1886277.065,1599503.152,313172.9365,Colorado Front Range
17,2089,1887375.736,1599353.85,313218.8348,Colorado Front Range
17,2090,1888391.469,1599211.582,313265.2613,Colorado Front Range
17,2091,1889325.059,1599076.5,313311.5477,Colorado Front Range
17,2092,1890177.302,1598948.757,313357.0258,Colorado Front Range
17,2093,1890948.995,1598828.508,313401.0276,Colorado Front Range
17,2094,1891640.932,1598715.903,313442.8849,Colorado Front Range
17,2095,1892253.91,1598611.097,313481.9294,Colorado Front Range
17,2096,1892788.725,1598514.241,313517.4931,Colorado Front Range
17,2097,1893246.171,1598425.488,313548.9078,Colorado Front Range
17,2098,1893627.047,1598344.99,313575.5052,Colorado Front Range
17,2099,1893932.146,1598272.898,313596.6174,Colorado Front Range
17,2100,1894162.265,1598209.366,313611.576,Colorado Front Range
18,2010,706542.8659,170195.9704,3274670.894,Colorado In Basin
18,2011,710030.0345,170132.6655,3274646.467,Colorado In Basin
18,2012,713482.4569,170044.2538,3274597.687,Colorado In Basin
18,2013,716904.401,169960.1711,3274525.408,Colorado In Basin
18,2014,720300.1346,169880.6313,3274430.485,Colorado In Basin
18,2015,723673.9253,169805.8476,3274313.775,Colorado In Basin
18,2016,727030.041,169736.0334,3274176.13,Colorado In Basin
18,2017,730372.7495,169671.4023,3274018.408,Colorado In Basin
18,2018,733706.3184,169612.1685,3273841.462,Colorado In Basin
18,2019,737035.0155,169558.5476,3273646.149,Colorado In Basin
18,2020,740363.1086,169510.7566,3273433.322,Colorado In Basin
18,2021,743694.8655,169469.0146,3273203.837,Colorado In Basin
18,2022,747034.5539,169433.5431,3272958.55,Colorado In Basin
18,2023,750386.4415,169404.5665,3272698.315,Colorado In Basin
18,2024,753754.7961,169382.3123,3272423.986,Colorado In Basin
18,2025,757143.8856,169367.0119,3272136.421,Colorado In Basin
18,2026,760557.9776,169358.9008,3271836.472,Colorado In Basin
18,2027,764001.3398,169358.2189,3271524.996,Colorado In Basin
18,2028,767478.2401,169365.2114,3271202.848,Colorado In Basin
18,2029,770992.9463,169380.1288,3270870.882,Colorado In Basin
18,2030,774549.726,169403.2275,3270529.954,Colorado In Basin
18,2031,778149.7593,169430.6157,3270180.762,Colorado In Basin
18,2032,781781.8754,169445.9527,3269823.379,Colorado In Basin
18,2033,785431.8158,169445.4571,3269457.722,Colorado In Basin
18,2034,789085.3218,169429.5217,3269083.707,Colorado In Basin
18,2035,792728.1351,169398.5301,3268701.251,Colorado In Basin
18,2036,796345.9969,169352.859,3268310.27,Colorado In Basin
18,2037,799924.6489,169292.8792,3267910.68,Colorado In Basin
18,2038,803449.8324,169218.9579,3267502.399,Colorado In Basin
18,2039,806907.289,169131.4601,3267085.342,Colorado In Basin
18,2040,810282.76,169030.7506,3266659.426,Colorado In Basin
18,2041,813566.219,168923.0922,3266224.862,Colorado In Basin
18,2042,816764.5673,168832.2912,3265783.034,Colorado In Basin
18,2043,819888.9385,168763.7737,3265335.62,Colorado In Basin
18,2044,822950.4658,168716.8887,3264884.301,Colorado In Basin
18,2045,825960.2827,168690.9869,3264430.754,Colorado In Basin
18,2046,828929.5228,168685.4231,3263976.659,Colorado In Basin
18,2047,831869.3192,168699.5574,3263523.694,Colorado In Basin
18,2048,834790.8056,168732.7584,3263073.538,Colorado In Basin
18,2049,837705.1153,168784.4047,3262627.869,Colorado In Basin
18,2050,840623.3817,168853.8871,3262188.367,Colorado In Basin
18,2051,843554.8158,168934.5008,3261756.362,Colorado In Basin
18,2052,846500.9382,169001.3256,3261331.792,Colorado In Basin
